image_filename,class,x1,y1,x2,y2
rpa_aa_25C_6_dpf_fert_04_24_20260437.png,Planula,326,199,335,209
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,507,233,518,244
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,366,242,375,251
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,391,252,402,262
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,669,429,681,442
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,310,177,322,200
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,443,621,462,636
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,773,435,788,457
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,544,92,555,105
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,406,129,416,145
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,273,649,299,666
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,451,245,469,268
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,269,829,282,842
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,279,824,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,631,386,662,398
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,535,662,544,673
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,672,466,681,476
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,602,279,613,290
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Polyp,215,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260847.png,Planula,763,268,773,278
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,450,245,471,270
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,767,273,777,282
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,269,832,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,285,827,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,437,527,446,537
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,406,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,601,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,434,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,340,184,350,194
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,635,387,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,759,424,768,433
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,531,151,539,161
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,776,437,787,456
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Planula,386,255,396,265
rpa_aa_25C_6_dpf_fert_04_24_20260308.png,Polyp,273,654,298,666
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,450,247,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,269,832,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,284,827,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,762,270,772,280
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,406,129,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,601,301,612,312
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,433,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,636,387,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,435,513,446,524
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,526,166,535,175
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,343,184,352,194
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,759,420,768,428
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,274,654,298,666
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Planula,385,254,397,265
rpa_aa_25C_6_dpf_fert_04_24_20260300.png,Polyp,776,437,787,456
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,507,233,518,244
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,367,241,377,250
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,669,429,681,441
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,443,621,462,635
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,392,252,402,263
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,773,435,788,457
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,526,652,536,663
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,311,177,322,200
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,273,649,299,666
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,607,277,619,288
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,405,129,416,145
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,451,246,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,631,386,662,398
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,545,92,555,104
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,269,829,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,759,265,770,276
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Polyp,280,823,303,844
rpa_aa_25C_6_dpf_fert_04_24_20260839.png,Planula,677,463,686,472
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,450,246,471,269
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,771,274,781,283
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,269,832,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,431,536,440,545
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,284,827,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,601,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,433,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,406,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,635,386,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,214,771,224,790
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,762,427,770,435
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,534,136,542,146
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,337,186,346,195
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,273,654,298,666
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Planula,385,254,397,266
rpa_aa_25C_6_dpf_fert_04_24_20260315.png,Polyp,776,437,787,455
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,446,623,460,634
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,275,648,299,665
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,506,233,517,245
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,390,248,401,259
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,754,252,764,262
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,653,494,663,504
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,395,274,404,284
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,268,830,282,843
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,589,282,599,292
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,311,178,322,198
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,404,128,416,148
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,668,436,681,447
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,280,825,305,844
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,214,771,225,790
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,481,220,490,229
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,775,437,788,458
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,451,246,470,270
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Polyp,632,381,657,398
rpa_aa_25C_6_dpf_fert_04_24_20261263.png,Planula,504,495,515,506
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,450,246,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,269,832,282,842
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,764,272,774,281
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,284,827,303,844
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,601,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,434,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,437,519,447,530
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,406,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,635,387,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,341,184,351,194
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,274,655,298,667
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,214,771,224,790
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,528,158,536,168
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,759,422,768,431
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Planula,385,254,397,265
rpa_aa_25C_6_dpf_fert_04_24_20260304.png,Polyp,775,437,786,455
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,505,235,515,246
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,678,430,691,442
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,404,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,545,95,554,105
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,781,425,790,434
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,600,303,611,315
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,633,386,662,397
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,311,178,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,274,654,299,665
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,776,436,787,456
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,451,245,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,270,831,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,429,624,447,636
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,756,261,766,271
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,389,256,399,266
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Polyp,284,829,302,843
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,378,532,389,543
rpa_aa_25C_6_dpf_fert_04_24_20260443.png,Planula,325,201,334,211
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,450,245,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,269,832,282,842
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,284,827,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,770,274,779,283
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,433,533,443,543
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,601,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,433,620,446,636
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,635,387,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,273,654,298,666
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,406,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,338,185,348,195
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,761,426,770,435
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Polyp,775,437,786,455
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,385,254,397,266
rpa_aa_25C_6_dpf_fert_04_24_20260313.png,Planula,532,140,541,151
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,507,233,518,244
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,443,622,462,636
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,631,386,662,398
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,391,252,402,262
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,669,429,681,442
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,273,649,299,666
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,279,823,303,844
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,405,129,416,145
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,311,177,322,200
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,363,246,373,255
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,773,435,788,458
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,451,246,470,268
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,269,829,283,843
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Polyp,214,771,224,790
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,555,672,565,682
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,769,270,780,280
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,598,287,608,297
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,668,474,676,483
rpa_aa_25C_6_dpf_fert_04_24_20260860.png,Planula,542,95,552,105
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,269,832,282,842
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,284,826,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,677,430,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,435,508,446,519
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,433,620,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,406,130,417,144
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,761,269,771,279
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,601,301,612,312
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,343,184,354,195
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,635,387,661,398
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,759,419,767,427
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,273,654,297,667
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,524,171,532,181
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Planula,385,255,396,265
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,775,437,786,455
rpa_aa_25C_6_dpf_fert_04_24_20260297.png,Polyp,449,245,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,450,246,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,678,431,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,780,271,790,281
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,269,832,283,842
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,407,540,416,549
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,600,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,405,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,214,770,224,789
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,285,827,302,843
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,542,98,551,108
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,776,437,787,456
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,332,191,342,200
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,771,429,779,438
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,635,387,660,398
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,433,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Planula,386,255,397,266
rpa_aa_25C_6_dpf_fert_04_24_20260331.png,Polyp,274,654,298,666
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,507,233,518,244
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,392,252,402,262
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,443,621,462,636
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,669,429,681,442
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,406,129,416,146
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,363,246,373,255
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,631,386,662,398
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,279,824,303,843
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,273,649,299,666
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,269,829,284,843
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,311,177,322,200
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,451,246,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,773,435,788,457
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,554,672,564,682
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Polyp,214,770,225,789
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,769,270,780,280
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,598,287,608,296
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,668,473,676,482
rpa_aa_25C_6_dpf_fert_04_24_20260859.png,Planula,543,95,552,105
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,450,245,470,269
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,678,431,690,442
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,538,112,546,122
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,417,542,427,551
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,269,832,282,842
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,777,273,787,282
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,284,827,302,843
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,405,130,416,144
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,504,236,514,246
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Planula,601,301,612,313
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,433,621,445,636
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,312,179,322,202
rpa_aa_25C_6_dpf_fert_04_24_20260325.png,Polyp,635,387,660,398
